name,main_category,sub_category,image,link,ratings,no_of_ratings,discount_price,actual_price
"Nescafé Classic Instant Ground Coffee, 50g Pouch",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71T7-cRgyqL._AC_UL320_.jpg,https://www.amazon.in/Nescaf%C3%A9-Classic-Coffee-50g-Sachet/dp/B00TIK8956/ref=sr_1_88?qid=1679216334&s=grocery&sr=1-88,4.5,"2,225",₹136,₹145
"Tata Tea Premium Teaveda | Premium Assam Tea Leaves | With Goodness of Time-tested Indian Ingredients -Tulsi, Elaichi, Gin...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/619o61uLbgL._AC_UL320_.jpg,https://www.amazon.in/Tata-Tea-Teaveda-250g/dp/B01KXUNV2K/ref=sr_1_89?qid=1679216334&s=grocery&sr=1-89,4.2,"2,444",₹126,₹145
Dabur Hommade Lemoneez- Goodness of 33 lemons - 250 ml,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71cdjcxCeAL._AC_UL320_.jpg,https://www.amazon.in/Dabur-Hommade-Lemoneez-Natural-Concentrate/dp/B015QZI2KI/ref=sr_1_90?qid=1679216334&s=grocery&sr=1-90,4.4,"1,702",₹79,₹80
Herbalife Nutrition Natural Tulsi Afresh Energy Drink Mix,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/511W3uA6yzL._AC_UL320_.jpg,https://www.amazon.in/Herbalife-Nutrition-Natural-Afresh-Energy/dp/B083SSRSZW/ref=sr_1_91?qid=1679216334&s=grocery&sr=1-91,4.0,"1,055",₹584,₹848
"Thums Up Soft Drink PET Bottle, 2.25 L",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61tiR5teCjL._AC_UL320_.jpg,https://www.amazon.in/Thums-Party-Pack-2-25-Bottle/dp/B00TTX2ABG/ref=sr_1_92_f3_0g_fs?qid=1679216334&s=grocery&sr=1-92,4.4,"2,004",,₹85
"Brooke Bond, Red Label, 100g",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51+iVkS0ZVL._AC_UL320_.jpg,https://www.amazon.in/Brooke-Bond-Red-Label-100g/dp/B00T7GG6X8/ref=sr_1_93?qid=1679216334&s=grocery&sr=1-93,4.3,"1,707",,₹30
Goodricke Roasted Darjeeling Tea - 250 gm | Whole Leaf Tea | 100% Pure & Original Darjeeling Long Leaf Tea | Flavoury Gold...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61jbZ93NhML._AC_UL320_.jpg,https://www.amazon.in/Goodricke-Roasted-Darjeeling-Tea-250-gm/dp/B01LXDUJOF/ref=sr_1_94?qid=1679216334&s=grocery&sr=1-94,4.3,"3,944",₹261,₹280
Glucon-D Instant Energy Health Drink Tangy Orange - 450Gm Refill,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71Qgc4wDwVL._AC_UL320_.jpg,https://www.amazon.in/Glucon-D-Glucose-Based-Beverage-Orange/dp/B07NJJV2D6/ref=sr_1_95?qid=1679216334&s=grocery&sr=1-95,4.4,"5,629",₹157,₹173
FANTA®️ Orange Flavored Cold Drink | Soft Drink with Added Orange Flavour | Delicious Orangey Flavor| Recyclable PET Bottl...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51C8U7H-+6L._AC_UL320_.jpg,https://www.amazon.in/Fanta-750ml/dp/B0752S51ZL/ref=sr_1_96_f3_0g_fs?qid=1679216334&s=grocery&sr=1-96,4.3,"1,780",₹38,₹40
"Raw Pressery Almond Milk Plain, 1000 ml| Unsweetened",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71IYYsNMUhL._AC_UL320_.jpg,https://www.amazon.in/Raw-Pressery-Almond-Plain-Unsweetened/dp/B07JJW3ZLW/ref=sr_1_121?qid=1679216335&s=grocery&sr=1-121,4.0,898,₹260,₹325
"B Natural Mango Juice, Goodness of fiber, Made with choicest Mangoes, 1 litre (Pack of 2)",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/91Xt+3+hwxS._AC_UL320_.jpg,https://www.amazon.in/Natural-Mango-Juice-1L-Pack/dp/B07DCXBQPV/ref=sr_1_122?qid=1679216335&s=grocery&sr=1-122,4.3,"4,116",₹176,₹220
NUTRILITE Kids Drink - Chocolate Flavor With Essential Vitamins & Minerals (500 Gms),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/91uhDSpCUPL._AC_UL320_.jpg,https://www.amazon.in/Amway-Nutrilite-Drink-Chocolate-Flavour/dp/B00JB0HHQA/ref=sr_1_123?qid=1679216335&s=grocery&sr=1-123,4.2,"2,700",₹890,"₹1,197"
"Paper Boat Swing Zesty Pomegranate Juice, Enriched with Vitamin D, No Gmos, 600 ml",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61kpiXhTgcL._AC_UL320_.jpg,https://www.amazon.in/Paper-Boat-Pomegranate-Enriched-Vitamin/dp/B094KC4S54/ref=sr_1_124?qid=1679216335&s=grocery&sr=1-124,4.1,"1,866",,₹40
"Brooke Bond Red Label Tea Leaf, 1kg",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51kjP3W+GjL._AC_UL320_.jpg,https://www.amazon.in/Brooke-Bond-Red-Label-Leaf/dp/B015DVQO28/ref=sr_1_125?qid=1679216335&s=grocery&sr=1-125,4.4,"2,093",₹484,₹590
Bevzilla 200 Gram Dark Wish Dark Roast 100% Arabica Strong Coffee | Black Roast Rich & Dark Instant Coffee Powder | Make U...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61hBQAOqb5L._AC_UL320_.jpg,https://www.amazon.in/Bevzilla-Arabica-Instant-Intense-Premium/dp/B0BSFGDXGQ/ref=sr_1_126?qid=1679216335&s=grocery&sr=1-126,4.6,115,₹279,₹799
"Red Label Natural Care Tea, with 5 Ayurvedic Ingredients, 250 g",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61K9t4AJTUL._AC_UL320_.jpg,https://www.amazon.in/Red-Label-Natural-Care-250g/dp/B00NYZRAMO/ref=sr_1_127?qid=1679216335&s=grocery&sr=1-127,4.4,"4,696",₹145,₹150
"Amazon Brand Vedaka Premium Tea, 1 Kg",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61K7oGKhJJL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Vedaka-Premium-Tea/dp/B07N1RTXP1/ref=sr_1_128?qid=1679216335&s=grocery&sr=1-128,4.0,"5,446",₹335,₹475
"Teabox Chamomile Green Tea for Stress Relief & Good Sleep, Made with 100% Whole Leaf & Natural Chamomile Flowers, 25 Silke...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71A6UDaQLmL._AC_UL320_.jpg,https://www.amazon.in/Onlyleaf-Chamomile-Green-Exotic-Samples/dp/B07D9W9H5P/ref=sr_1_129?qid=1679216335&s=grocery&sr=1-129,4.3,"9,134",₹258,₹272
"Tata Tea Chakra Gold Premium Tea, 500g",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61BxON-2YAL._AC_UL320_.jpg,https://www.amazon.in/Chakra-Gold-Premium-Dust-500g/dp/B0119NELN8/ref=sr_1_130?qid=1679216335&s=grocery&sr=1-130,4.3,"1,616",₹371,₹390
Continental Malgudi Filter Coffee 500gm Pouch | (80% Coffee - 20% Chicory) | Traditional South Indian Filter Coffee Powder...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71h-8qazCqL._AC_UL320_.jpg,https://www.amazon.in/Continental-Malgudi-Filter-Coffee-500gm/dp/B07Y2RXYHB/ref=sr_1_131?qid=1679216335&s=grocery&sr=1-131,4.1,"2,314",₹242,₹285
"Paper Boat Swing Lush Lychee Juice, Litchi Drink Enriched with Vitamin D, No Gmos, 600 ml",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/513G0nKsmuL._AC_UL320_.jpg,https://www.amazon.in/Paper-Boat-Lychee-Enriched-Vitamin/dp/B094K92TZY/ref=sr_1_132?qid=1679216335&s=grocery&sr=1-132,4.1,"1,259",,₹40
7 Up Soft Drink - 2.25L Bottle,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71diSDvt5RL._AC_UL320_.jpg,https://www.amazon.in/Soft-Drink-2-25L-Bottle/dp/B0140PQS2O/ref=sr_1_133_f3_0g_fs?qid=1679216335&s=grocery&sr=1-133,4.4,860,₹73,₹99
Continental STRONG Coffee Powder 1 Kg Bag ( 5 Pouches of 200g ),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51wTlRfWsEL._AC_UL320_.jpg,https://www.amazon.in/Continental-Strong-Coffee-Powder-1Kg/dp/B06Y637CX6/ref=sr_1_134?qid=1679216335&s=grocery&sr=1-134,4.2,"4,035",₹697,₹825
Fresh Tender Coconut large 1 piece (approx.1.6 kg),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/41GaYvKtzRL._AC_UL320_.jpg,https://www.amazon.in/Fresh-Tender-Coconut-large-approx-1-6/dp/B0BFFTYSJ8/ref=sr_1_135_f3_0g_fs?qid=1679216335&s=grocery&sr=1-135,,,₹55,₹67
Real Activ 100% Tender Coconut Water with No Added Sugars or Artifical Flavours - 200ml ( Pack of 6),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/81Evi-5y85L._AC_UL320_.jpg,https://www.amazon.in/DABUR-Activ-Coconut-Water-200ml/dp/B01BJ1IPD2/ref=sr_1_136?qid=1679216335&s=grocery&sr=1-136,4.1,"6,231",₹249,₹312
"Raw Pressery Valencia Orange Juice, 1000 ml",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51VDkYCKxnL._AC_UL320_.jpg,https://www.amazon.in/Raw-Pressery-Juice-Valencia-Orange/dp/B0794TLV6B/ref=sr_1_137_f3_0g_fs?qid=1679216335&s=grocery&sr=1-137,4.3,"1,070",₹217,₹330
"Red Label Tea 500 g Pack, Strong Chai from the Best Chosen Leaves, Rich in Healthy Flavonoids - Premium Powdered Black Tea",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/51+iVkS0ZVL._AC_UL320_.jpg,https://www.amazon.in/Brooke-Bond-Red-Label-500g/dp/B00Q2OMASI/ref=sr_1_138?qid=1679216335&s=grocery&sr=1-138,4.4,"4,643",₹205,₹265
"HERSHEY'S Hot Chocolate Drink Powder Mix, 250 g",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61QSifsOnpL._AC_UL320_.jpg,https://www.amazon.in/HERSHEYS-Hot-Chocolate-Drink-Powder/dp/B08L7BFSD1/ref=sr_1_139?qid=1679216335&s=grocery&sr=1-139,4.3,"1,608",₹196,₹215
"Complan Nutrition and Health Drink Creamy Classic 1kg, Refill pack, with power of 100% Milk Protein and contrains 34 Vital...",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71i3TdsNP+L._AC_UL320_.jpg,https://www.amazon.in/Complan-Growth-Drink-Mix-Classic/dp/B07HBKP2DS/ref=sr_1_140?qid=1679216335&s=grocery&sr=1-140,4.3,"1,374",₹426,₹470
"NESTEA Instant Iced Tea, Lemon Flavour – 750 gm",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/71FlMdwR7pL._AC_UL320_.jpg,https://www.amazon.in/NESTEA-Instant-Iced-Lemon-Flavour/dp/B09SHXZ2KW/ref=sr_1_141?qid=1679216335&s=grocery&sr=1-141,4.5,379,₹325,₹350
"Amazon Brand – Vedaka Green Tea, Lemon and Honey, 100 Bags",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/518iT3iOmxL._AC_UL320_.jpg,https://www.amazon.in/Amazon-Brand-Vedaka-Green-Lemon/dp/B07KJRWMF3/ref=sr_1_142?qid=1679216335&s=grocery&sr=1-142,4.1,"7,777",₹349,₹450
"HERBALIFE NUTRITION Herbalife Afresh Energy Drink Mix (Ginger, 50 g) Pack of 2",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61rt3uhXvjL._AC_UL320_.jpg,https://www.amazon.in/Herbalife-Afresh-Lemon-Drink-GINGER/dp/B07HRLCWY6/ref=sr_1_143?qid=1679216335&s=grocery&sr=1-143,4.0,746,₹997,"₹1,696"
"NESCAFÉ 3 In 1 Original Soluble Ground Coffee Beverage,30 Sachets Bag",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/I/61MJss+QE6L._AC_UL320_.jpg,https://www.amazon.in/Nescafe-Original-Soluble-Beverage-Sachets/dp/B00ZP86N44/ref=sr_1_144?qid=1679216335&s=grocery&sr=1-144,4.1,"2,818",₹449,₹999
"Mala's, Whole Crush 750ml, Strawberry, 750 millilitre",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/71SNQP7r+EL._AC_UL320_.jpg,https://www.amazon.in/Malas-Strawberry-Whole-Crush-750ml/dp/B01FF2SX06/ref=sr_1_217?qid=1679216338&s=grocery&sr=1-217,4.3,"1,201",₹198,₹200
"Navchetan Danedar Tea, 1kg",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61A6yXbRjNL._AC_UL320_.jpg,https://www.amazon.in/Navchetan-Leaf-Tea-1kg/dp/B00N8J40J2/ref=sr_1_218?qid=1679216338&s=grocery&sr=1-218,3.7,"1,053",₹205,₹220
Levista Strong Instant Coffee (200 Gram Pouch),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/710ENDb3JrL._AC_UL320_.jpg,https://www.amazon.in/Levista-Strong-Instant-Coffee-Pouch/dp/B07KX2GQCY/ref=sr_1_219?qid=1679216338&s=grocery&sr=1-219,4.3,614,₹234,₹390
Girnar Instant Premix Chai - Variety Pack (36 Sachets),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61bLqr0uNsL._AC_UL320_.jpg,https://www.amazon.in/Girnar-Instant-Premix-Variety-Sachets/dp/B00LC1F3M6/ref=sr_1_220?qid=1679216338&s=grocery&sr=1-220,4.4,"1,791",,₹500
"Paper Boat Swing Slurpy Mango Juice, Enriched with Vitamin D, No Gmos, 600 ml",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51pf9FAB2oL._AC_UL320_.jpg,https://www.amazon.in/Paper-Boat-Slurpy-Enriched-Vitamin/dp/B094K9VDDX/ref=sr_1_221?qid=1679216338&s=grocery&sr=1-221,4.2,"1,337",₹38,₹40
DiSano Natural Tender Coconut Water | No added Sugar or Flavour |200ml (Pack of 6),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81q3j49sR4L._AC_UL320_.jpg,https://www.amazon.in/DiSano-Natural-Tender-Coconut-Flavour/dp/B0BFDSS9NX/ref=sr_1_222?qid=1679216338&s=grocery&sr=1-222,4.3,27,₹199,₹300
"Taj Mahal South Tea 500 g Pack, Rich and Flavourful Chai - Premium Blend of Powdered Fresh Loose Tea Leaves",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61F1rdVUddL._AC_UL320_.jpg,https://www.amazon.in/Taj-Mahal-Tea-South-500/dp/B017H7D1ZO/ref=sr_1_223_mod_primary_new?qid=1679216338&s=grocery&sbo=RZvfv%2F%2FHxDF%2BO5021pAnSA%3D%3D&sr=1-223,4.4,"9,250",₹267,₹320
"Nescafe Sunrise Instant Ground Coffee - Chicory Mixture Jar, 200 g",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81iO3MinybL._AC_UL320_.jpg,https://www.amazon.in/Nescafe-Sunrise-Instant-Coffee-Chicory/dp/B08BPVJ5XJ/ref=sr_1_224?qid=1679216338&s=grocery&sr=1-224,4.5,868,₹375,₹425
Girnar Instant Premix With Ginger (36 Sachets),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51-JCXGYskL._AC_UL320_.jpg,https://www.amazon.in/Girnar-Instant-Premix-Ginger-Sachets/dp/B0118V8HUY/ref=sr_1_225?qid=1679216338&s=grocery&sr=1-225,4.4,"1,128",,₹495
Sleepy Owl Original Premium Instant Coffee | Instant Coffee Powder | 100% Arabica | Microground Technology | Ready in Seco...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51aQo+EFWKL._AC_UL320_.jpg,https://www.amazon.in/Sleepy-Owl-Original-Microground-Technology/dp/B09NFN7CYK/ref=sr_1_226?qid=1679216338&s=grocery&sr=1-226,4.1,"1,528",₹371.25,₹495
All in One Herbal Lemon Green Tea Sugar -Less 25 Tea Bags,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81Uqn0zDLhL._AC_UL320_.jpg,https://www.amazon.in/All-Herbal-Lemon-Green-Sugar/dp/B07G315R9N/ref=sr_1_227?qid=1679216338&s=grocery&sr=1-227,4.2,542,₹179,₹190
Herbalife 2 Afresh Energy Drink Mix | Lemon and Elaichi Flavor | Each 50 GM Men and Women in Pack of 2,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61UPki8fzyL._AC_UL320_.jpg,https://www.amazon.in/Herbalife-Afresh-Energy-Elaichi-Flavor/dp/B089GQLRY1/ref=sr_1_228?qid=1679216338&s=grocery&sr=1-228,4.0,118,₹999,"₹1,696"
"Coca-Cola Original Taste Soft Drink PET Bottle, 2.25 L",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81kx2IPueEL._AC_UL320_.jpg,https://www.amazon.in/Coca-Cola-Pet-Bottle-2-25L/dp/B01M12M26K/ref=sr_1_229_f3_0g_fs?qid=1679216338&s=grocery&sr=1-229,4.4,"1,035",₹94,₹99
Girnar Instant Premix With Ginger (10 Sachets),grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51tdD8WvbBL._AC_UL320_.jpg,https://www.amazon.in/Girnar-Instant-Premix-Ginger-Sachets/dp/B0118V8HVI/ref=sr_1_230?qid=1679216338&s=grocery&sr=1-230,4.2,"1,156",,₹150
Chaayos Instant Tea Premix - Regular Sugar - Masala Flavour (30 Sachets) 30 x 22g =660g| Masala Tea Powder | Masala Chai |...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/713eI54knzL._AC_UL320_.jpg,https://www.amazon.in/Chaayos-Instant-Sachets-Regular-Authentic/dp/B07WCBDPK8/ref=sr_1_231?qid=1679216338&s=grocery&sr=1-231,4.1,"2,313",₹599,₹750
Tetley Long Leaf | Natural Lemon Flavoured Green Tea with Anti-Oxidants | Green Tea | 100g,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/61H0Mx6UMQL._AC_UL320_.jpg,https://www.amazon.in/Tetley-Long-Leaf-Green-Lemon/dp/B015IN6Q3I/ref=sr_1_232?qid=1679216338&s=grocery&sr=1-232,4.3,577,₹148,₹150
"Davidoff Café Rich Aroma, Fine Aroma and Espresso 57 Instant Ground Coffee - Combo Pack Jar, 3 x 100 g",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/81oT+OIuFKL._AC_UL320_.jpg,https://www.amazon.in/Davidoff-Cafe-Instant-Coffee-Pack/dp/B074SZJGTY/ref=sr_1_233?qid=1679216338&s=grocery&sr=1-233,4.7,272,"₹1,365","₹1,950"
"Women's Horlicks Plus Caramel Jar, 400 g",grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/51rTTp8PhfL._AC_UL320_.jpg,https://www.amazon.in/Horlicks-Womens-Health-Nutrition-drink/dp/B00CZ4SL2I/ref=sr_1_234?qid=1679216338&s=grocery&sr=1-234,4.4,"21,850",₹333,₹345
Bevzilla Dark Wish Dark Roast Strong Coffee Powder - 48 Sachets Box | Black Roast Rich & Dark Instant Coffee Powder | Stro...,grocery & gourmet foods,"Coffee, Tea & Beverages",https://m.media-amazon.com/images/W/IMAGERENDERING_521856-T1/images/I/710SyJ1x4QL._AC_UL320_.jpg,https://www.amazon.in/Bevzilla-Roast-Strong-Coffee-Powder/dp/B0BSFGRJRG/ref=sr_1_235?qid=1679216338&s=grocery&sr=1-235,3.5,87,₹209,₹499
